client,label_skew,homophily,largest_component_size,avg_degree,std_degree,loss,accuracy,client_id,num_samples,local_epochs,learning_rate,mu,fit_duration,num_params
client_2,0.005229368615893284,0.2245430809399478,1080,4.964814814814815,5.705639101651895,1.2927265167236328,0.22685185185185186,client_2,864,3,0.01,0.01,0.35617709159851074,60037
client_8,0.012947358321014013,0.19518072289156627,216,3.8425925925925926,3.772861270621084,0.8936558961868286,0.36363636363636365,client_8,172,3,0.01,0.01,0.3605504035949707,60037
client_5,0.028114737324186297,0.23918575063613232,259,3.034749034749035,2.9504840638694723,0.8374944925308228,0.25,client_5,207,3,0.01,0.01,0.35049009323120117,60037
client_1,0.001959292893321238,0.2149510389300215,1719,9.742873763816172,12.776832177451277,1.5118649005889893,0.28488372093023256,client_1,1375,3,0.01,0.01,0.37212395668029785,60037
client_9,0.026344727349193575,0.2716049382716049,173,2.8092485549132946,2.1620815306451493,0.816779613494873,0.2857142857142857,client_9,138,3,0.01,0.01,0.33481812477111816,60037
client_0,0.0004642809963294617,0.21697154471544716,1745,6.766762177650429,8.092235912691233,1.3754163980484009,0.23209169054441262,client_0,1396,3,0.01,0.01,0.34963417053222656,60037
client_4,0.008382720269687099,0.2275449101796407,461,3.6225596529284165,3.493509749223062,1.0069851875305176,0.21505376344086022,client_4,368,3,0.01,0.01,0.1823117733001709,60037
client_3,0.0018400351187469917,0.23822222222222222,850,2.6470588235294117,19.549036914657904,1.010211706161499,0.3176470588235294,client_3,680,3,0.01,0.01,0.35863399505615234,60037
client_6,0.01762340716603209,0.2072892938496583,226,3.8849557522123894,4.551090917336759,0.8655245900154114,0.17391304347826086,client_6,180,3,0.01,0.01,0.3671438694000244,60037
client_7,0.017463636203039083,0.2852852852852853,225,2.96,3.1627273743470905,0.8736676573753357,0.3111111111111111,client_7,180,3,0.01,0.01,0.35139942169189453,60037
