client,label_skew,homophily,largest_component_size,avg_degree,std_degree,loss,accuracy,client_id,num_samples,local_epochs,learning_rate,mu,fit_duration,num_params
client_8,0.012947358321014013,0.19518072289156627,216,3.8425925925925926,3.772861270621084,1.3752378225326538,0.29545454545454547,client_8,172,3,0.01,0.01,0.462052583694458,60037
client_6,0.01762340716603209,0.2072892938496583,226,3.8849557522123894,4.551090917336759,1.3691195249557495,0.15217391304347827,client_6,180,3,0.01,0.01,0.43480944633483887,60037
client_4,0.008382720269687099,0.2275449101796407,461,3.6225596529284165,3.493509749223062,1.2188360691070557,0.1935483870967742,client_4,368,3,0.01,0.01,0.39595699310302734,60037
client_0,0.0004642809963294617,0.21697154471544716,1745,6.766762177650429,8.092235912691233,1.0078645944595337,0.22922636103151864,client_0,1396,3,0.01,0.01,0.4080774784088135,60037
client_3,0.0018400351187469917,0.23822222222222222,850,2.6470588235294117,19.549036914657904,0.9783445596694946,0.3058823529411765,client_3,680,3,0.01,0.01,0.438915491104126,60037
client_1,0.001959292893321238,0.2149510389300215,1719,9.742873763816172,12.776832177451277,1.1674684286117554,0.24127906976744187,client_1,1375,3,0.01,0.01,0.3841395378112793,60037
client_2,0.005229368615893284,0.2245430809399478,1080,4.964814814814815,5.705639101651895,1.1398706436157227,0.2638888888888889,client_2,864,3,0.01,0.01,0.37970614433288574,60037
client_9,0.026344727349193575,0.2716049382716049,173,2.8092485549132946,2.1620815306451493,1.385758638381958,0.2571428571428571,client_9,138,3,0.01,0.01,0.4117875099182129,60037
client_7,0.017463636203039083,0.2852852852852853,225,2.96,3.1627273743470905,1.3447275161743164,0.26666666666666666,client_7,180,3,0.01,0.01,0.155653715133667,60037
client_5,0.028114737324186297,0.23918575063613232,259,3.034749034749035,2.9504840638694723,1.3275032043457031,0.2692307692307692,client_5,207,3,0.01,0.01,0.4057018756866455,60037
