client,label_skew,homophily,largest_component_size,avg_degree,std_degree,loss,accuracy,client_id,num_samples,local_epochs,learning_rate,fit_duration,num_params
client_1,5.79406001689728,0.9273827910916247,1603,100.16718652526512,142.24278576544813,1.3391330242156982,0.9470404984423676,client_1,1282,3,0.01,2.8627641201019287,49802
client_3,4.580548930863219,0.8543063434760185,1439,97.01737317581654,149.04970829394168,3.337446689605713,0.90625,client_3,1151,3,0.01,3.1181552410125732,49802
client_0,1.7884484936334533,0.7199762970766395,1653,36.75257108287961,53.38148046927785,1.946467399597168,0.649546827794562,client_0,1322,3,0.01,3.1299734115600586,49802
client_2,3.868240003780773,0.9360089067967342,1472,51.255434782608695,35.18275227181154,2.3800477981567383,0.030508474576271188,client_2,1177,3,0.01,3.1136927604675293,49802
client_5,2.159585096000168,0.6493109816735332,1141,49.353198948290974,67.42244976014892,4.328361988067627,0.24017467248908297,client_5,912,3,0.01,3.084897041320801,49802
client_4,6.788233859693307,0.7091624508150647,1333,53.383345836459114,51.35914984962754,1.613977313041687,0.31835205992509363,client_4,1066,3,0.01,3.162633180618286,49802
client_6,3.563415111299788,0.7953344268270457,961,45.67741935483871,50.80521247848877,3.9565114974975586,0.6424870466321243,client_6,768,3,0.01,2.8580219745635986,49802
client_8,4.255661813859261,0.9662406223951098,780,36.91282051282051,36.6541366433633,1.7875030040740967,0.03205128205128205,client_8,624,3,0.01,3.146260976791382,49802
client_9,8.11810500381765,0.9986975397973951,746,37.05093833780161,44.4846580828666,0.08399884402751923,0.9866666666666667,client_9,596,3,0.01,3.1271140575408936,49802
client_7,5.844092805753289,0.8192903304475064,805,40.75031055900621,33.81239458917194,2.1753203868865967,0.5279503105590062,client_7,644,3,0.01,3.088411331176758,49802
