client,label_skew,homophily,largest_component_size,avg_degree,std_degree,loss,accuracy,client_id,num_samples,local_epochs,learning_rate,mu,fit_duration,num_params
client_8,1.0642101225551635,0.9699630314232902,930,9.30752688172043,14.649233798152492,0.16703836619853973,0.9354838709677419,client_8,744,3,0.01,0.01,0.5541634559631348,32259
client_0,1.253703490280915,0.7692415337251609,2012,14.20675944333996,19.284956230567285,0.36593738198280334,0.8560794044665012,client_0,1609,3,0.01,0.01,0.8018531799316406,32259
client_9,0.5771487996099588,0.8028673835125448,907,7.38257993384785,11.269097218016233,0.43233856558799744,0.8791208791208791,client_9,725,3,0.01,0.01,0.7848794460296631,32259
client_4,0.7404686374108617,0.9189536878216124,1362,6.848751835535976,12.221969424819953,0.27819401025772095,0.9194139194139194,client_4,1089,3,0.01,0.01,0.8290739059448242,32259
client_5,0.39650159716885347,0.7336515513126491,1244,6.736334405144695,10.101952856511598,0.4982163906097412,0.8674698795180723,client_5,995,3,0.01,0.01,0.8089241981506348,32259
client_7,0.2461456707508261,0.7859778597785978,1086,7.985267034990792,10.375268275062629,0.40426525473594666,0.8715596330275229,client_7,868,3,0.01,0.01,0.7357392311096191,32259
client_6,0.0036851660653708686,0.7335064935064936,1202,6.405990016638935,9.014403194424322,0.48203781247138977,0.7925311203319502,client_6,961,3,0.01,0.01,0.7465929985046387,32259
client_2,0.5390380542684369,0.8862478777589134,1557,6.052665382145151,9.15153529340855,0.3014456629753113,0.8653846153846154,client_2,1245,3,0.01,0.01,0.5608747005462646,32259
client_1,0.6750955266866985,0.8196953595465817,1593,7.088512241054614,11.049978334888882,0.3930818736553192,0.8589341692789969,client_1,1274,3,0.01,0.01,0.805901288986206,32259
client_3,0.5975229993500939,0.8897935446350683,1396,9.853868194842407,15.021908287234258,0.3201623857021332,0.8964285714285715,client_3,1116,3,0.01,0.01,0.8165175914764404,32259
