client,label_skew,homophily,largest_component_size,avg_degree,std_degree,loss,accuracy,client_id,num_samples,local_epochs,learning_rate,mu,fit_duration,num_params
client_0,1.7884484936334533,0.7199762970766395,1653,36.75257108287961,53.38148046927785,2.5855143070220947,0.6616314199395771,client_0,1322,3,0.01,0.01,3.1079771518707275,49802
client_5,2.159585096000168,0.6493109816735332,1141,49.353198948290974,67.42244976014892,1.801611304283142,0.5807860262008734,client_5,912,3,0.01,0.01,3.1144633293151855,49802
client_3,4.580548930863219,0.8543063434760185,1439,97.01737317581654,149.04970829394168,0.6183589696884155,0.6458333333333334,client_3,1151,3,0.01,0.01,3.1209757328033447,49802
client_2,3.868240003780773,0.9360089067967342,1472,51.255434782608695,35.18275227181154,1.4270389080047607,0.8711864406779661,client_2,1177,3,0.01,0.01,3.0909087657928467,49802
client_6,3.563415111299788,0.7953344268270457,961,45.67741935483871,50.80521247848877,2.28507661819458,0.6373056994818653,client_6,768,3,0.01,0.01,2.8604061603546143,49802
client_1,5.79406001689728,0.9273827910916247,1603,100.16718652526512,142.24278576544813,0.47775381803512573,0.9470404984423676,client_1,1282,3,0.01,0.01,3.174499750137329,49802
client_9,8.11810500381765,0.9986975397973951,746,37.05093833780161,44.4846580828666,0.10891159623861313,0.9866666666666667,client_9,596,3,0.01,0.01,3.125974655151367,49802
client_8,4.255661813859261,0.9662406223951098,780,36.91282051282051,36.6541366433633,0.8527956604957581,0.9230769230769231,client_8,624,3,0.01,0.01,3.017895460128784,49802
client_7,5.844092805753289,0.8192903304475064,805,40.75031055900621,33.81239458917194,1.6350312232971191,0.5900621118012422,client_7,644,3,0.01,0.01,3.0694656372070312,49802
client_4,6.788233859693307,0.7091624508150647,1333,53.383345836459114,51.35914984962754,1.0872821807861328,0.6591760299625468,client_4,1066,3,0.01,0.01,3.195500373840332,49802
